Unnamed: 0,reger,reger2,reger3,dis1,dis2,dis3
56,"('BBB', 'VVD', 'D66', 'GL/PvdA', 'CDA')","('BBB', 'VVD', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('BBB', 'VVD', '50PLUS', 'D66', 'GL/PvdA', 'CDA')",217.87218521850323,276.6923818888462,287.6616417150732
64,"('PVV', 'BBB', 'VVD', 'NSC')","('PVV', 'BBB', 'VVD', 'JA21', 'NSC')","('PVV', 'BBB', 'VVD', 'FvD', 'NSC')",73.7986082552817,98.8998478780133,118.65316690049052
74,"('PVV', 'BBB', 'VVD', 'FvD', 'NSC')","('VVD', 'D66', 'GL/PvdA', 'CDA')","('PVV', 'BBB', 'VVD', 'JA21', 'SGP', 'NSC')",118.65316690049052,142.15397690818665,144.67329889036017
75,"('VVD', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'CU', 'GL/PvdA', 'CDA')","('BBB', 'VVD', 'GL/PvdA', 'NSC')",121.58199960093812,130.783128354906,131.05985365751485
82,"('PVV', 'BBB', 'VVD', '50PLUS', 'SGP', 'NSC')","('PVV', 'BBB', 'VVD', 'FvD', '50PLUS', 'NSC')","('PVV', 'BBB', 'VVD', 'CU', 'JA21')",166.60808576986486,184.8387723478247,187.6132945510569
86,"('VVD', 'CU', 'D66', 'GL/PvdA')","('VVD', 'Volt', 'D66', 'GL/PvdA')","('BBB', 'VVD', 'GL/PvdA', 'CDA')",131.74271499719003,135.99889614109924,141.52105911152964
93,"('BBB', 'VVD', 'D66', 'GL/PvdA', 'CDA')","('BBB', 'VVD', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'CU', 'Volt', 'D66', 'GL/PvdA', 'CDA')",217.87218521850323,276.6923818888462,283.4036734917234
94,"('PVV', 'BBB', 'VVD', 'JA21')","('PVV', 'VVD', 'FvD', 'SGP', 'NSC')","('PVV', 'VVD', 'Volt')",74.59535932582557,131.96457787149222,155.80412840239214
96,"('VVD', 'D66', 'GL/PvdA', 'CDA')","('VVD', 'D66', 'GL/PvdA', 'NSC')","('BBB', 'VVD', 'GL/PvdA', 'CDA', 'NSC')",142.15397690818665,145.5069002363847,170.23239605224074
98,"('VVD', 'D66', 'GL/PvdA', 'CDA')","('PVV', 'BBB', 'VVD', 'FvD', 'JA21', 'NSC')","('PVV', 'BBB', 'VVD', 'FvD', 'JA21', 'SGP')",142.15397690818665,147.755124014569,163.6135129562776
102,"('PVV', 'BBB', 'VVD', 'NSC')","('PVV', 'BBB', 'VVD', 'JA21', 'NSC')","('PVV', 'BBB', 'VVD', 'SGP', 'NSC')",73.7986082552817,98.8998478780133,107.29749950604408
107,"('PVV', 'BBB', 'VVD', 'JA21', 'NSC')","('PVV', 'BBB', 'VVD', 'SGP', 'NSC')","('PVV', 'BBB', 'VVD', 'FvD', 'JA21')",98.8998478780133,107.29749950604408,108.90853344870122
113,"('BBB', 'VVD', 'CU', 'Volt', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('VVD', 'Volt', 'PvdD', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('BBB', 'VVD', 'SGP', 'Volt', 'D66', 'GL/PvdA', 'CDA', 'NSC')",547.1494747209186,568.4779644390896,589.4048014021838
114,"('PVV', 'BBB', 'VVD', 'FvD', 'SGP')","('PVV', 'BBB', 'VVD', 'FvD', 'JA21', 'NSC')","('PVV', 'BBB', 'VVD', 'FvD', 'JA21', 'SGP')",131.21283846871813,147.755124014569,163.6135129562776
116,"('PVV', 'BBB', 'VVD', 'SGP', 'NSC')","('BBB', 'VVD', 'GL/PvdA', 'CDA')","('VVD', 'D66', 'GL/PvdA', 'CDA')",107.29749950604408,141.52105911152964,142.15397690818665
118,"('BBB', 'VVD', 'CU', 'SGP', 'D66', 'GL/PvdA', 'CDA')","('BBB', 'VVD', 'CU', 'SGP', 'D66', 'GL/PvdA', 'CDA', 'NSC')","('BBB', 'VVD', 'FvD', 'SGP', 'D66', 'GL/PvdA', 'CDA')",413.136658860855,505.0502437172108,513.324004307933
121,"('PVV', 'VVD', 'CU', 'SGP', 'NSC')","('PVV', 'BBB', 'VVD', 'FvD', 'SGP', 'NSC')","('PVV', 'BBB', 'VVD', 'CU', 'SGP')",162.6256586188285,168.74108562642266,179.13435428532966
